name,coordinates,price,bed,bath,park_num,postcode,Latitude,Longitude
708/118 Franklin Street Melbourne VIC 3004,"[-37.8082052, 144.9589035]",350.0,1.0,1.0,0,3004,-37.8082052,144.9589035
5E/635 St Kilda Rd Melbourne VIC 3004,"[-37.854087, 144.9824809]",750.0,2.0,2.0,1,3004,-37.854087,144.9824809
910/55 Queens Road Melbourne VIC 3004,"[-37.847853, 144.9776096]",500.0,1.0,1.0,1,3004,-37.847853,144.9776096
7/32 Queens Road Melbourne VIC 3004,"[-37.8434887, 144.9759815]",695.0,2.0,1.0,1,3004,-37.8434887,144.9759815
162/461 St Kilda Road Melbourne VIC 3004,"[-37.840736, 144.9781421]",1800.0,3.0,2.0,2,3004,-37.840736,144.9781421
1029/572 St Kilda Road Melbourne VIC 3004,"[-37.8476119, 144.9792372]",420.0,1.0,1.0,0,3004,-37.8476119,144.9792372
1606/8 Bowen Crescent Melbourne VIC 3004,"[-37.8354199, 144.9725772]",740.0,2.0,2.0,1,3004,-37.8354199,144.9725772
104/8 Bowen Crescent Melbourne VIC 3004,"[-37.8354199, 144.9725772]",650.0,2.0,2.0,1,3004,-37.8354199,144.9725772
503/12 Queens Rd Melbourne VIC 3004,"[-37.8387563, 144.9743936]",765.0,2.0,2.0,1,3004,-37.8387563,144.9743936
1302/368 St Kilda Road Melbourne VIC 3004,"[-37.8318086, 144.9710272]",2000.0,3.0,2.0,2,3004,-37.8318086,144.9710272
715/568 St Kilda Road Melbourne VIC 3004,"[-37.8471069, 144.9788307]",650.0,2.0,2.0,1,3004,-37.8471069,144.9788307
75/416 St Kilda Road Melbourne VIC 3004,"[-37.8355104, 144.974613]",440.0,1.0,1.0,0,3004,-37.8355104,144.974613
932/45 Therry Street Melbourne VIC 3004,"[-37.8070413, 144.9606046]",400.0,1.0,1.0,0,3004,-37.8070413,144.9606046
311/360 St Kilda Road Melbourne VIC 3004,"[-37.8318264, 144.9710642]",720.0,2.0,2.0,1,3004,-37.8318264,144.9710642
207/601 Saint Kilda Road Melbourne VIC 3004,"[-37.8505778, 144.9813087]",680.0,2.0,2.0,1,3004,-37.8505778,144.9813087
208/610 St Kilda Road Melbourne VIC 3004,"[-37.8519462, 144.980719]",470.0,1.0,1.0,1,3004,-37.8519462,144.980719
404/83 Queens Rd Melbourne VIC 3004,"[-37.8544158, 144.9804421]",550.0,2.0,1.0,1,3004,-37.8544158,144.9804421
902/233 Collins Street Melbourne VIC 3004,"[-37.8158618, 144.9660296]",650.0,1.0,1.0,0,3004,-37.8158618,144.9660296
307/555 St Kilda Road Melbourne VIC 3004,"[-37.8470519, 144.9806754]",490.0,1.0,1.0,0,3004,-37.8470519,144.9806754
1304/14 Queens Road Melbourne VIC 3004,"[-37.83906229999999, 144.9744055]",790.0,1.0,1.0,1,3004,-37.83906229999999,144.9744055
1502/594 St Kilda Road Melbourne VIC 3004,"[-37.8496047, 144.9799085]",480.0,1.0,1.0,1,3004,-37.8496047,144.9799085
914/55 Queens Road Melbourne VIC 3004,"[-37.847853, 144.9776096]",600.0,1.0,1.0,1,3004,-37.847853,144.9776096
25/32 Queens Road Melbourne VIC 3004,"[-37.8434887, 144.9759815]",600.0,2.0,1.0,1,3004,-37.8434887,144.9759815
27/75 Queens Road Melbourne VIC 3004,"[-37.8525748, 144.9793119]",390.0,1.0,1.0,1,3004,-37.8525748,144.9793119
14/58 Queens Road Melbourne VIC 3004,"[-37.8483868, 144.9779003]",650.0,2.0,1.0,1,3004,-37.8483868,144.9779003
1506/568 St Kilda Road Melbourne VIC 3004,"[-37.8471069, 144.9788307]",525.0,1.0,1.0,1,3004,-37.8471069,144.9788307
129/632 St Kilda Road Melbourne VIC 3004,"[-37.854334, 144.981334]",850.0,3.0,2.0,2,3004,-37.854334,144.981334
218/416 St Kilda Road Melbourne VIC 3004,"[-37.8355104, 144.974613]",620.0,2.0,1.0,2,3004,-37.8355104,144.974613
"Level 10, 1012/576 St Kilda Road Melbourne VIC 3004","[-37.8485215, 144.9791462]",1100.0,2.0,2.0,2,3004,-37.8485215,144.9791462
507/582 St Kilda Road Melbourne VIC 3004,"[-37.8493082, 144.9794216]",580.0,2.0,1.0,1,3004,-37.8493082,144.9794216
11H/131 Lonsdale St Melbourne VIC 3004,"[-37.810779, 144.9685513]",450.0,1.0,1.0,0,3004,-37.810779,144.9685513
1903/368 St Kilda Road Melbourne VIC 3004,"[-37.8318264, 144.9710642]",1400.0,2.0,2.0,2,3004,-37.8318264,144.9710642
1110/12 Queens Road Melbourne VIC 3004,"[-37.8387563, 144.9743936]",550.0,2.0,1.0,1,3004,-37.8387563,144.9743936
517/555 St Kilda Road Melbourne VIC 3004,"[-37.8470519, 144.9806754]",680.0,2.0,2.0,1,3004,-37.8470519,144.9806754
1203/1 Roy Street Melbourne VIC 3004,"[-37.8464972, 144.9774734]",1200.0,3.0,2.0,2,3004,-37.8464972,144.9774734
1103/14 Queens Road Melbourne VIC 3004,"[-37.83892609999999, 144.975079]",780.0,1.0,1.0,1,3004,-37.83892609999999,144.975079
112/416 St Kilda Road Melbourne VIC 3004,"[-37.8355104, 144.974613]",620.0,2.0,1.0,1,3004,-37.8355104,144.974613
1604/594 St Kilda Road Melbourne VIC 3004,"[-37.8496047, 144.9799085]",460.0,1.0,1.0,1,3004,-37.8496047,144.9799085
504/442 St Kilda Road Melbourne VIC 3004,"[-37.8382389, 144.9754034]",480.0,1.0,1.0,1,3004,-37.8382389,144.9754034
1105/14 Queens Road Melbourne VIC 3004,"[-37.83906229999999, 144.9744055]",570.0,1.0,1.0,1,3004,-37.83906229999999,144.9744055
526/555 St Kilda Road Melbourne VIC 3004,"[-37.8470519, 144.9806754]",700.0,2.0,1.0,1,3004,-37.8470519,144.9806754
1504/568 St Kilda Road Melbourne VIC 3004,"[-37.8471069, 144.9788307]",500.0,1.0,1.0,1,3004,-37.8471069,144.9788307
1102/442 St Kilda Road Melbourne VIC 3004,"[-37.8382389, 144.9754034]",650.0,2.0,2.0,1,3004,-37.8382389,144.9754034
416/360 St Kilda Road Melbourne VIC 3004,"[-37.8318264, 144.9710642]",550.0,1.0,1.0,1,3004,-37.8318264,144.9710642
114/632 St Kilda Road Melbourne VIC 3004,"[-37.8543335, 144.981277]",650.0,2.0,2.0,1,3004,-37.8543335,144.981277
1612/478 St Kilda Road Melbourne VIC 3004,"[-37.8425888, 144.9770409]",520.0,1.0,1.0,1,3004,-37.8425888,144.9770409
1021/1 Queens Road Melbourne VIC 3004,"[-37.8357725, 144.9738764]",600.0,0.0,1.0,0,3004,-37.8357725,144.9738764
405/452 St Kilda Road Melbourne VIC 3004,"[-37.8388669, 144.976024]",700.0,1.0,1.0,0,3004,-37.8388669,144.976024
539 St Kilda Road Melbourne VIC 3004,"[-37.8454438, 144.9794504]",65.0,0.0,1.0,1,3004,-37.8454438,144.9794504
UNIT 1805/450 ST KILDA ROAD Melbourne VIC 3004,"[-37.8387729, 144.9755698]",3810.0,4.0,3.0,3,3004,-37.8387729,144.9755698
416A St. Kilda Road Melbourne VIC 3004,"[-37.835492, 144.974432]",470.0,1.0,1.0,1,3004,-37.835492,144.974432
14b/20 Commercial Road Melbourne VIC 3004,"[-37.8443809, 144.9799]",490.0,1.0,1.0,1,3004,-37.8443809,144.9799
307/8 Bowen Crescent Melbourne VIC 3004,"[-37.8354199, 144.9725772]",600.0,1.0,1.0,0,3004,-37.8354199,144.9725772
704/74 Queens Road Melbourne VIC 3004,"[-37.8522676, 144.9793122]",625.0,2.0,1.0,1,3004,-37.8522676,144.9793122
507/610 St Kilda Road Melbourne VIC 3004,"[-37.8519462, 144.980719]",650.0,2.0,1.0,1,3004,-37.8519462,144.980719
1011/568 St Kilda Road Melbourne VIC 3004,"[-37.8471069, 144.9788307]",750.0,2.0,2.0,1,3004,-37.8471069,144.9788307
1606/605 St Kilda Road Melbourne VIC 3004,"[-37.85091269999999, 144.9814593]",750.0,2.0,1.0,1,3004,-37.85091269999999,144.9814593
1612/450 St kilda Road Melbourne VIC 3004,"[-37.8387729, 144.9755698]",630.0,1.0,1.0,1,3004,-37.8387729,144.9755698
713/77 Queens Road Melbourne VIC 3004,"[-37.8528041, 144.9794182]",760.0,2.0,2.0,1,3004,-37.8528041,144.9794182
411/74 Queens Road Melbourne VIC 3004,"[-37.8522676, 144.9793122]",480.0,1.0,1.0,0,3004,-37.8522676,144.9793122
311/70 Queens Road Melbourne VIC 3004,"[-37.8511907, 144.9789082]",575.0,2.0,1.0,1,3004,-37.8511907,144.9789082
G06/605 St Kilda Road Melbourne VIC 3004,"[-37.85091269999999, 144.9814593]",550.0,1.0,1.0,1,3004,-37.85091269999999,144.9814593
411/12 Queens Road Melbourne VIC 3004,"[-37.8384194, 144.9747126]",650.0,2.0,2.0,1,3004,-37.8384194,144.9747126
113/360 St Kilda Road Melbourne VIC 3004,"[-37.8318264, 144.9710642]",500.0,1.0,1.0,1,3004,-37.8318264,144.9710642
3102/250 City Road Southbank VIC 3006,"[-37.8257169, 144.9597894]",475.0,1.0,1.0,0,3006,-37.8257169,144.9597894
3705/245 City Road Southbank VIC 3006,"[-37.826641, 144.9596778]",775.0,2.0,2.0,1,3006,-37.826641,144.9596778
1308/250 City Road Southbank VIC 3006,"[-37.8257169, 144.9597894]",530.0,2.0,1.0,0,3006,-37.8257169,144.9597894
1810/22 Dorcas Street Southbank VIC 3006,"[-37.830158, 144.9696007]",490.0,1.0,1.0,1,3006,-37.830158,144.9696007
1109/7 Riverside Quay Southbank VIC 3006,"[-37.8213341, 144.9646982]",620.0,1.0,1.0,1,3006,-37.8213341,144.9646982
2703/250 City Road Southbank VIC 3006,"[-37.8257169, 144.9597894]",475.0,1.0,1.0,0,3006,-37.8257169,144.9597894
2009/45 Clarke Street Southbank VIC 3006,"[-37.8269008, 144.9595298]",600.0,2.0,1.0,0,3006,-37.8269008,144.9595298
814/22 Dorcas Street Southbank VIC 3006,"[-37.830158, 144.9696007]",490.0,1.0,1.0,1,3006,-37.830158,144.9696007
1512/33 City Road Southbank VIC 3006,"[-37.8216222, 144.9668458]",475.0,1.0,1.0,1,3006,-37.8216222,144.9668458
1617/22 Dorcas Street Southbank VIC 3006,"[-37.830158, 144.9696007]",590.0,2.0,1.0,1,3006,-37.830158,144.9696007
1106/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",630.0,1.0,1.0,0,3006,-37.8260239,144.9595477
128/183 City Road Southbank VIC 3006,"[-37.8247376, 144.9617561]",650.0,2.0,2.0,1,3006,-37.8247376,144.9617561
1705/33 Clarke Street Southbank VIC 3006,"[-37.8262325, 144.9590025]",400.0,1.0,1.0,0,3006,-37.8262325,144.9590025
2204/250 City Road Southbank VIC 3006,"[-37.8257169, 144.9597894]",575.0,2.0,1.0,0,3006,-37.8257169,144.9597894
4008/45 Clarke Street Southbank VIC 3006,"[-37.8269008, 144.9595298]",675.0,2.0,2.0,1,3006,-37.8269008,144.9595298
3708/31-49 Queensbridge Street Southbank VIC 3006,"[-37.8229251, 144.9611782]",650.0,2.0,2.0,0,3006,-37.8229251,144.9611782
1001/65 Coventry Street Southbank VIC 3006,"[-37.8298844, 144.9679382]",700.0,2.0,2.0,1,3006,-37.8298844,144.9679382
1506/45 Clarke Street Southbank VIC 3006,"[-37.826778, 144.959479]",600.0,2.0,2.0,0,3006,-37.826778,144.959479
204/33 Clarke Street Southbank VIC 3006,"[-37.8262325, 144.9590025]",395.0,1.0,1.0,0,3006,-37.8262325,144.9590025
1501/283 City Road Southbank VIC 3006,"[-37.82730979999999, 144.9588705]",600.0,2.0,1.0,0,3006,-37.82730979999999,144.9588705
3703/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",970.0,2.0,2.0,0,3006,-37.8260239,144.9595477
2707/241 City Rd Southbank VIC 3006,"[-37.8262753, 144.9600387]",595.0,2.0,1.0,1,3006,-37.8262753,144.9600387
401/250 St Kilda Road Southbank VIC 3006,"[-37.8259165, 144.9705248]",1350.0,3.0,2.0,2,3006,-37.8259165,144.9705248
1105/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",640.0,1.0,1.0,0,3006,-37.8260239,144.9595477
2102/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",1132.0,2.0,2.0,0,3006,-37.8260239,144.9595477
404/144-150 Clarendon Street Southbank VIC 3006,"[-37.8292722, 144.9585733]",475.0,1.0,1.0,1,3006,-37.8292722,144.9585733
1301/9 Power Street Southbank VIC 3006,"[-37.8230624, 144.9614182]",650.0,2.0,1.0,0,3006,-37.8230624,144.9614182
609/102 Wells Street Southbank VIC 3006,"[-37.8279469, 144.9683283]",850.0,3.0,2.0,1,3006,-37.8279469,144.9683283
2005/60 Dorcas Southbank VIC 3006,"[-37.8304682, 144.9679382]",590.0,2.0,1.0,0,3006,-37.8304682,144.9679382
2502/1 Freshwater Place Southbank VIC 3006,"[-37.8219262, 144.962153]",580.0,1.0,1.0,1,3006,-37.8219262,144.962153
37/38 Kavanagh Street Southbank VIC 3006,"[-37.8238382, 144.964246]",490.0,1.0,1.0,1,3006,-37.8238382,144.964246
1206/283 City Road Southbank VIC 3006,"[-37.82730979999999, 144.9588705]",510.0,1.0,1.0,1,3006,-37.82730979999999,144.9588705
2104/245 City Road Southbank VIC 3006,"[-37.826641, 144.9596778]",575.0,2.0,1.0,0,3006,-37.826641,144.9596778
1020/65 Coventry Street Southbank VIC 3006,"[-37.8298844, 144.9679382]",460.0,1.0,1.0,0,3006,-37.8298844,144.9679382
2802/250 City Road Southbank VIC 3006,"[-37.8258509, 144.9597562]",475.0,1.0,1.0,0,3006,-37.8258509,144.9597562
2401/163 City Road Southbank VIC 3006,"[-37.8241593, 144.9625583]",1800.0,3.0,3.0,2,3006,-37.8241593,144.9625583
114/120 Sturt Street Southbank VIC 3006,"[-37.8248192, 144.9661312]",680.0,2.0,1.0,1,3006,-37.8248192,144.9661312
2209/80 Clarendon Street Southbank VIC 3006,"[-37.8271909, 144.9573763]",520.0,1.0,1.0,1,3006,-37.8271909,144.9573763
3701/7 Riverside Quay Southbank VIC 3006,"[-37.8213341, 144.9646982]",1050.0,2.0,2.0,1,3006,-37.8213341,144.9646982
12/30 Miles Street Southbank VIC 3006,"[-37.8280917, 144.9662792]",780.0,3.0,2.0,1,3006,-37.8280917,144.9662792
8701/7 Riverside Quay Southbank VIC 3006,"[-37.8213342, 144.9646982]",5000.0,3.0,3.0,4,3006,-37.8213342,144.9646982
307/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",675.0,1.0,1.0,0,3006,-37.8260239,144.9595477
406/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",856.0,2.0,2.0,0,3006,-37.8260239,144.9595477
4807/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",807.0,1.0,1.0,0,3006,-37.8260239,144.9595477
2301/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",940.0,2.0,2.0,0,3006,-37.8260239,144.9595477
4804/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",1120.0,2.0,2.0,0,3006,-37.8260239,144.9595477
1407/260 City Rd Southbank VIC 3006,"[-37.8260239, 144.9595477]",686.0,1.0,1.0,0,3006,-37.8260239,144.9595477
2506/105 Clarendon St Southbank VIC 3006,"[-37.8271243, 144.9581274]",600.0,2.0,1.0,0,3006,-37.8271243,144.9581274
49/100 Kavanagh Street Southbank VIC 3006,"[-37.82515850000001, 144.9627014]",1200.0,3.0,3.0,2,3006,-37.82515850000001,144.9627014
50/88 Kavanagh Street Southbank VIC 3006,"[-37.8245426, 144.963217]",530.0,1.0,1.0,1,3006,-37.8245426,144.963217
902W/48 Balston Street Southbank VIC 3006,"[-37.8266145, 144.9626087]",585.0,2.0,1.0,0,3006,-37.8266145,144.9626087
2205/81 City Road Southbank VIC 3006,"[-37.8222627, 144.9652899]",765.0,2.0,2.0,1,3006,-37.8222627,144.9652899
2501/105 Clarendon St Southbank VIC 3006,"[-37.8271243, 144.9581274]",550.0,1.0,1.0,0,3006,-37.8271243,144.9581274
411/83 Queensbridge Street Southbank VIC 3006,"[-37.8235254, 144.9609387]",580.0,2.0,1.0,1,3006,-37.8235254,144.9609387
501/33 City Road Southbank VIC 3006,"[-37.8216222, 144.9668458]",500.0,1.0,1.0,0,3006,-37.8216222,144.9668458
1507/1 Balston Street Southbank VIC 3006,"[-37.8252726, 144.9615258]",740.0,2.0,2.0,1,3006,-37.8252726,144.9615258
109/320 St Kilda Road Southbank VIC 3006,"[-37.8294159, 144.9708777]",550.0,2.0,1.0,1,3006,-37.8294159,144.9708777
102/60 Kavanagh Street Southbank VIC 3006,"[-37.8240969, 144.9636781]",550.0,1.0,1.0,0,3006,-37.8240969,144.9636781
1610/163 City Road Southbank VIC 3006,"[-37.8241461, 144.9625642]",600.0,1.0,1.0,1,3006,-37.8241461,144.9625642
1403/245 City Rd Southbank VIC 3006,"[-37.826641, 144.9596778]",720.0,2.0,2.0,1,3006,-37.826641,144.9596778
3301/151 City Road Southbank VIC 3006,"[-37.8236674, 144.9631638]",950.0,3.0,2.0,2,3006,-37.8236674,144.9631638
2503/151 City Road Southbank VIC 3006,"[-37.8236674, 144.9631638]",650.0,2.0,1.0,1,3006,-37.8236674,144.9631638
3109/241 City Road Southbank VIC 3006,"[-37.8262753, 144.9600387]",560.0,2.0,1.0,0,3006,-37.8262753,144.9600387
805/57 City Road Southbank VIC 3006,"[-37.8220296, 144.9659167]",780.0,2.0,2.0,2,3006,-37.8220296,144.9659167
3515/70 Southbank Blvd Southbank VIC 3006,"[-37.8229226, 144.9639272]",640.0,2.0,1.0,0,3006,-37.8229226,144.9639272
307/83 Queens Bridge Street Southbank VIC 3006,"[-37.8235254, 144.9609387]",600.0,2.0,1.0,1,3006,-37.8235254,144.9609387
901/1 Balston Street Southbank VIC 3006,"[-37.8252595, 144.9615317]",950.0,3.0,2.0,1,3006,-37.8252595,144.9615317
3712/81 City Road Southbank VIC 3006,"[-37.8222627, 144.9652899]",800.0,2.0,2.0,1,3006,-37.8222627,144.9652899
7801/7 Riverside Quay Southbank VIC 3006,"[-37.8213341, 144.9646982]",1800.0,3.0,2.0,2,3006,-37.8213341,144.9646982
18/88 Wells Street Southbank VIC 3006,"[-37.8272871, 144.968561]",650.0,2.0,1.0,1,3006,-37.8272871,144.968561
2409/118 Kavanagh Street Southbank VIC 3006,"[-37.8256857, 144.9620835]",750.0,2.0,2.0,1,3006,-37.8256857,144.9620835
518/65 Coventry Street Southbank VIC 3006,"[-37.8298844, 144.9679382]",540.0,1.0,1.0,0,3006,-37.8298844,144.9679382
1606/151 City Road Southbank VIC 3006,"[-37.8236674, 144.9631638]",740.0,2.0,2.0,1,3006,-37.8236674,144.9631638
179/22 Kavanagh Street Southbank VIC 3006,"[-37.822919, 144.9658944]",500.0,1.0,1.0,1,3006,-37.822919,144.9658944
2007/180 City Road Southbank VIC 3006,"[-37.8239158, 144.9621217]",700.0,2.0,2.0,1,3006,-37.8239158,144.9621217
2702/151 City Road Southbank VIC 3006,"[-37.8236674, 144.9631638]",720.0,2.0,2.0,1,3006,-37.8236674,144.9631638
1617/39 Coventry Street Southbank VIC 3006,"[-37.82943119999999, 144.9692631]",530.0,1.0,1.0,1,3006,-37.82943119999999,144.9692631
2303/180 City Road Southbank VIC 3006,"[-37.8239931, 144.9621558]",600.0,2.0,1.0,1,3006,-37.8239931,144.9621558
1009/43 Waterfront Way Docklands VIC 3008,"[-37.813683, 144.939234]",850.0,1.0,1.0,1,3008,-37.813683,144.939234
906/9 Waterside Place Docklands VIC 3008,"[-37.8200865, 144.9414196]",830.0,2.0,2.0,1,3008,-37.8200865,144.9414196
2907E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",650.0,2.0,1.0,1,3008,-37.8206576,144.9422115
608/8 McCrae Street Docklands VIC 3008,"[-37.8216688, 144.9509893]",570.0,1.0,1.0,1,3008,-37.8216688,144.9509893
403/66 River Esplanade Docklands VIC 3008,"[-37.8248577, 144.9459588]",850.0,2.0,2.0,1,3008,-37.8248577,144.9459588
3502/100 Harbour Esplanade Docklands VIC 3008,"[-37.8182325, 144.9467801]",800.0,2.0,2.0,2,3008,-37.8182325,144.9467801
317/60 Siddeley Street Docklands VIC 3008,"[-37.8226789, 144.9525241]",900.0,3.0,2.0,1,3008,-37.8226789,144.9525241
1115/100 Harbour Esplanade Docklands VIC 3008,"[-37.8182325, 144.9467801]",650.0,2.0,1.0,1,3008,-37.8182325,144.9467801
1610/677 La Trobe Street Docklands VIC 3008,"[-37.8147337, 144.9477057]",600.0,2.0,1.0,1,3008,-37.8147337,144.9477057
1901/20 Rakaia Way Docklands VIC 3008,"[-37.8147083, 144.9410386]",995.0,3.0,2.0,2,3008,-37.8147083,144.9410386
883 Collins St Docklands VIC 3008,"[-37.8212116, 144.942503]",55.0,0.0,1.0,1,3008,-37.8212116,144.942503
409N/883 Collins Street Docklands VIC 3008,"[-37.8212098, 144.9428559]",500.0,1.0,1.0,0,3008,-37.8212098,144.9428559
1502/915 Collins Street Docklands VIC 3008,"[-37.8206034, 144.9402399]",780.0,2.0,1.0,1,3008,-37.8206034,144.9402399
1903N/883 Collins Street Docklands VIC 3008,"[-37.8212098, 144.9428559]",750.0,2.0,2.0,1,3008,-37.8212098,144.9428559
1501/628 Flinders Street Docklands VIC 3008,"[-37.8209722, 144.9532542]",550.0,1.0,1.0,0,3008,-37.8209722,144.9532542
1007/8 McCrae Street Docklands VIC 3008,"[-37.8216688, 144.9509893]",670.0,2.0,2.0,1,3008,-37.8216688,144.9509893
228/9 The Arcade Docklands VIC 3008,"[-37.8128265, 144.9382102]",770.0,2.0,1.0,2,3008,-37.8128265,144.9382102
4006/628 Flinders Street Docklands VIC 3008,"[-37.8209722, 144.9532542]",575.0,1.0,1.0,0,3008,-37.8209722,144.9532542
402/120 Studio Lane Docklands VIC 3008,"[-37.8132497, 144.9375036]",650.0,2.0,2.0,1,3008,-37.8132497,144.9375036
1109/39 Caravel Lane Docklands VIC 3008,"[-37.81473820000001, 144.9408017]",520.0,1.0,1.0,1,3008,-37.81473820000001,144.9408017
411/838 Bourke Street Docklands VIC 3008,"[-37.8197987, 144.9432839]",520.0,1.0,1.0,0,3008,-37.8197987,144.9432839
1914/8 Pearl River Road Docklands VIC 3008,"[-37.8156528, 144.9382439]",480.0,1.0,1.0,0,3008,-37.8156528,144.9382439
2305/915 Collins Street Docklands VIC 3008,"[-37.8206034, 144.9402399]",680.0,1.0,1.0,0,3008,-37.8206034,144.9402399
25 South Wharf Drive Docklands VIC 3008,"[-37.823101, 144.9397043]",1100.0,3.0,2.0,2,3008,-37.823101,144.9397043
812/8 Mccrae Street Docklands VIC 3008,"[-37.8216688, 144.9509893]",490.0,1.0,1.0,0,3008,-37.8216688,144.9509893
E1602/421 Docklands Drive Docklands VIC 3008,"[-37.8148569, 144.939884]",500.0,1.0,1.0,0,3008,-37.8148569,144.939884
1101E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",800.0,2.0,2.0,1,3008,-37.8206576,144.9422115
509/838 Bourke Street Docklands VIC 3008,"[-37.8197987, 144.9432839]",550.0,1.0,1.0,0,3008,-37.8197987,144.9432839
2408B/100 Harbour Esplanade Docklands VIC 3008,"[-37.8182325, 144.9467801]",450.0,0.0,1.0,0,3008,-37.8182325,144.9467801
614/8 Pearl River Road Docklands VIC 3008,"[-37.8153147, 144.9380302]",650.0,2.0,2.0,1,3008,-37.8153147,144.9380302
66 Australian Wharf Docklands VIC 3008,"[-37.8217794, 144.9428563]",500.0,1.0,1.0,0,3008,-37.8217794,144.9428563
511N/889 Collins Street Docklands VIC 3008,"[-37.8211627, 144.9419443]",540.0,1.0,1.0,0,3008,-37.8211627,144.9419443
3406/628 Flinders Street Docklands VIC 3008,"[-37.8209722, 144.9532542]",590.0,1.0,1.0,0,3008,-37.8209722,144.9532542
403E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",500.0,1.0,1.0,0,3008,-37.8206576,144.9422115
1109E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",510.0,1.0,1.0,0,3008,-37.8206576,144.9422115
3211E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",750.0,2.0,2.0,1,3008,-37.8206576,144.9422115
1706N/883 Collins Street Docklands VIC 3008,"[-37.8212098, 144.9428559]",700.0,2.0,1.0,1,3008,-37.8212098,144.9428559
309S/889 Collins Street Docklands VIC 3008,"[-37.8211627, 144.9419443]",600.0,1.0,1.0,1,3008,-37.8211627,144.9419443
206E/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",490.0,1.0,1.0,0,3008,-37.8206576,144.9422115
1509W/888 Collins Street Docklands VIC 3008,"[-37.8206576, 144.9422115]",680.0,2.0,1.0,1,3008,-37.8206576,144.9422115
2506/628 Flinders Street Docklands VIC 3008,"[-37.8209722, 144.9532542]",600.0,1.0,1.0,0,3008,-37.8209722,144.9532542
1809/628 Flinders Street Docklands VIC 3008,"[-37.8209722, 144.9532542]",675.0,1.0,1.0,0,3008,-37.8209722,144.9532542
1004/100 Harbour Esplanade Docklands VIC 3008,"[-37.8182325, 144.9467801]",490.0,1.0,1.0,1,3008,-37.8182325,144.9467801
1208N/883 Collins Street Docklands VIC 3008,"[-37.8212098, 144.9428559]",670.0,2.0,2.0,1,3008,-37.8212098,144.9428559
253/8 Waterside Place Docklands VIC 3008,"[-37.8198526, 144.9421624]",850.0,2.0,2.0,2,3008,-37.8198526,144.9421624
